history_id,user_id,song_id,listen_timestamp,listen_duration_ms,completed
5136,289,493,2024-11-08 00:40:53,90931,0
5137,141,1628,2024-10-22 00:04:22,29223,0
5138,101,2182,2024-10-24 18:32:51,100460,0
5139,346,1731,2024-10-18 04:40:31,227809,0
5140,521,3353,2024-11-06 21:07:12,265420,0
5141,222,457,2024-10-28 10:45:33,107157,0
5142,209,2268,2024-11-07 03:17:44,121804,0
5143,15,651,2024-11-11 16:00:03,26731,0
5144,222,2608,2024-11-13 20:29:10,143963,0
5145,455,1464,2024-10-17 08:13:14,203974,0
5146,412,3920,2024-10-28 12:26:30,79398,0
5147,16,2334,2024-11-11 22:44:49,67677,0
5148,33,1770,2024-11-09 10:53:22,77326,0
5149,382,1186,2024-10-26 13:39:51,32298,0
5150,94,3743,2024-11-07 03:00:56,88763,0
5151,546,2731,2024-10-24 15:14:52,182072,0
5152,38,2612,2024-11-09 01:44:25,170895,0
5153,62,668,2024-10-25 01:47:30,32682,0
5154,502,3682,2024-10-24 17:52:24,162668,0
5155,359,1826,2024-11-02 17:38:44,44028,0
5156,129,790,2024-10-26 15:18:34,301407,0
5157,532,2855,2024-10-22 00:06:35,30292,0
5158,413,2538,2024-11-09 04:23:51,257724,0
5159,75,2786,2024-11-08 02:55:26,307838,0
5160,284,2113,2024-11-11 18:44:23,201849,0
5161,335,2222,2024-11-06 15:45:52,142833,0
5162,143,2858,2024-10-29 17:16:15,115299,0
5163,129,2936,2024-10-26 22:59:13,47815,0
5164,126,2329,2024-11-11 15:12:38,43294,0
5165,75,3885,2024-11-05 09:51:28,22304,0
5166,527,3320,2024-10-22 03:47:07,55881,0
5167,86,3836,2024-11-11 01:45:45,114199,0
5168,468,477,2024-11-10 03:25:29,194521,0
5169,527,424,2024-10-24 17:24:32,14359,0
5170,318,3263,2024-11-11 19:29:18,44864,0
5171,546,1316,2024-10-16 00:38:57,131938,0
5172,411,1358,2024-10-25 10:36:39,90608,0
5173,289,302,2024-10-23 12:19:41,129870,0
5174,326,3102,2024-10-25 06:30:52,113180,0
5175,51,1348,2024-11-03 21:33:20,116089,0
5176,18,3206,2024-10-19 02:32:31,50026,0
5177,127,229,2024-10-18 09:38:44,37753,0
5178,2,697,2024-10-31 17:09:54,150503,0
5179,124,202,2024-10-27 13:13:04,74763,0
5180,228,3111,2024-11-02 12:15:20,3528,0
5181,303,2517,2024-10-19 07:57:16,72130,0
5182,284,844,2024-11-04 16:09:38,76257,0
5183,19,356,2024-11-09 13:57:13,36833,0
5184,270,145,2024-10-26 09:10:04,171613,0
5185,485,2554,2024-10-15 22:47:45,188196,0
5186,39,1403,2024-10-17 12:48:21,72303,0
5187,375,2295,2024-11-06 15:50:40,135010,0
5188,336,3161,2024-11-04 05:44:21,187177,0
5189,255,450,2024-11-12 07:24:23,121298,0
5190,508,2899,2024-10-19 14:07:52,39190,0
5191,369,2968,2024-10-29 11:19:42,84615,1
5192,447,163,2024-10-17 15:16:27,196272,0
5193,481,3431,2024-10-16 08:36:13,34285,0
5194,121,994,2024-10-24 15:28:14,7000,0
5195,500,3237,2024-10-21 15:00:36,16420,0
5196,304,539,2024-10-22 17:50:55,94694,0
5197,221,3488,2024-11-07 07:06:46,99280,0
5198,477,2041,2024-11-02 18:50:28,54,0
5199,240,3225,2024-11-03 08:53:13,4425,0
5200,357,860,2024-11-01 09:02:49,105149,0
5201,302,3234,2024-10-27 08:17:15,216782,0
5202,246,3234,2024-10-24 19:08:29,1988,0
5203,520,3174,2024-10-27 16:52:14,109643,0
5204,12,592,2024-11-06 20:32:30,115614,0
5205,300,956,2024-11-03 02:55:52,95507,0
5206,142,3875,2024-11-05 10:53:20,95195,0
5207,2,2175,2024-11-04 08:22:14,89323,0
5208,348,106,2024-10-27 15:52:59,76179,0
5209,21,2296,2024-10-18 21:17:58,33188,0
5210,79,1440,2024-10-31 21:56:51,310632,1
5211,165,232,2024-10-16 09:24:45,16288,0
5212,163,1517,2024-10-31 21:07:36,192960,0
5213,124,1591,2024-10-17 02:17:00,232397,1
5214,88,3554,2024-11-09 23:34:27,23891,0
5215,512,772,2024-10-20 12:13:01,108599,0
5216,78,1864,2024-11-13 05:28:33,236823,1
5217,140,1326,2024-11-08 05:22:13,41949,0
5218,491,233,2024-11-14 15:07:53,130367,0
5219,389,388,2024-11-13 06:56:36,98457,0
5220,221,531,2024-11-09 11:33:39,235928,0
5221,160,2712,2024-11-04 19:52:32,7553,0
5222,157,2802,2024-10-30 22:21:07,39996,0
5223,22,1893,2024-11-07 09:54:36,120076,0
5224,172,2696,2024-11-05 01:59:44,188450,0
5225,401,2284,2024-11-03 12:45:41,26335,0
5226,98,297,2024-10-27 11:35:59,27409,0
5227,427,2751,2024-10-26 10:21:04,81394,0
5228,403,2727,2024-11-12 12:09:57,61341,0
5229,503,1900,2024-11-06 20:57:37,173351,0
5230,108,3571,2024-11-08 20:24:44,61378,0
5231,505,188,2024-10-28 17:19:34,78672,0
5232,120,1461,2024-10-29 07:29:27,24776,0
5233,78,279,2024-10-25 21:37:09,136902,0
5234,222,2079,2024-10-21 11:49:32,55878,0
5235,520,716,2024-10-17 12:09:41,2943,0
5236,392,1447,2024-11-06 14:07:43,62388,0
5237,4,1407,2024-10-28 14:32:43,14455,0
5238,423,2385,2024-10-17 21:34:00,101241,0
5239,506,3347,2024-10-17 12:15:23,282348,0
5240,343,2722,2024-10-30 00:15:12,176152,0
5241,309,1150,2024-10-18 10:28:36,58922,0
5242,42,2645,2024-11-06 06:35:18,39156,0
5243,507,3503,2024-10-31 22:02:00,17006,0
5244,348,3196,2024-11-02 19:57:56,46097,0
5245,311,388,2024-11-03 20:08:27,11462,0
5246,106,2850,2024-11-01 11:14:33,75424,0
5247,528,2248,2024-11-13 10:35:48,154400,0
5248,496,2038,2024-10-16 01:12:03,118681,0
5249,295,2297,2024-10-23 12:50:43,118868,0
5250,66,3241,2024-11-05 15:48:26,75479,0
5251,152,66,2024-11-09 17:09:41,115748,0
5252,220,116,2024-10-19 05:11:17,53375,0
5253,207,2972,2024-10-23 07:47:48,137548,0
5254,196,2750,2024-11-09 11:28:57,179821,0
5255,311,3876,2024-10-23 10:09:20,64166,0
5256,555,2514,2024-10-31 16:24:36,130601,0
5257,12,1194,2024-11-11 11:04:00,115619,0
5258,384,2936,2024-10-29 22:26:06,146933,0
5259,226,2239,2024-11-09 23:14:10,147347,0
5260,166,2223,2024-10-18 20:29:25,64455,0
5261,500,3408,2024-11-10 02:59:58,32368,0
5262,120,3303,2024-11-08 09:07:36,159220,1
5263,513,1666,2024-10-23 00:44:01,2556,0
5264,382,1094,2024-11-04 01:23:27,125843,0
5265,363,2712,2024-10-21 13:18:08,41155,0
5266,443,547,2024-11-10 15:08:07,133412,1
5267,360,2079,2024-11-09 14:21:40,66236,0
5268,366,2917,2024-11-12 13:46:17,199086,0
5269,299,419,2024-11-04 09:59:06,109634,0
5270,365,570,2024-10-17 22:02:50,141826,1
5271,149,2889,2024-10-31 02:41:38,135311,0
5272,162,1188,2024-10-16 07:38:03,82135,0
5273,297,1614,2024-10-29 14:47:35,47817,0
5274,213,1166,2024-10-22 05:34:08,130696,0
5275,324,1474,2024-10-15 23:41:15,134378,0
5276,438,1153,2024-10-19 09:31:36,77553,0
5277,521,1614,2024-11-02 23:46:12,76286,0
5278,323,1989,2024-11-10 13:35:36,178702,1
5279,291,2074,2024-10-24 22:41:16,243583,0
5280,446,2671,2024-10-26 17:58:26,2684,0
5281,480,2012,2024-10-18 19:48:35,81809,0
5282,89,1776,2024-10-25 10:50:06,126855,0
5283,476,3361,2024-11-04 19:01:55,161748,1
5284,355,1312,2024-10-17 05:05:11,112514,1
5285,150,632,2024-10-15 19:24:33,190460,0
5286,410,110,2024-11-01 10:55:23,186362,0
5287,461,951,2024-11-05 18:44:51,136359,0
5288,413,3771,2024-11-11 09:59:23,65580,0
5289,194,3114,2024-10-29 14:27:19,64018,0
5290,199,3314,2024-10-22 07:39:56,176290,0
5291,25,2242,2024-11-02 10:03:07,12748,0
5292,2,3512,2024-11-06 10:09:58,144854,0
5293,437,1880,2024-10-20 19:50:27,189122,0
5294,195,320,2024-11-09 04:15:56,196521,0
5295,8,2203,2024-10-17 09:00:06,143949,0
5296,214,2162,2024-10-23 01:15:11,10175,0
5297,173,3893,2024-11-12 21:33:43,143666,0
5298,516,3095,2024-10-19 03:48:03,150957,0
5299,111,1623,2024-10-20 23:54:08,28847,0
5300,458,2212,2024-10-22 03:10:22,3708,0
5301,115,1982,2024-10-24 04:20:56,135579,0
5302,267,3594,2024-10-29 00:37:30,244648,1
5303,19,147,2024-11-04 19:32:57,197668,0
5304,16,1169,2024-10-24 07:34:06,203153,1
5305,200,1660,2024-11-01 20:12:47,24654,0
5306,421,1002,2024-10-24 11:39:26,241147,1
5307,199,3393,2024-11-09 23:27:43,223228,0
5308,542,2365,2024-10-22 02:31:02,26089,0
5309,1,199,2024-11-03 23:43:30,80933,0
5310,112,3366,2024-11-06 14:38:11,62193,0
5311,348,262,2024-10-30 08:27:40,253043,1
5312,490,2524,2024-11-10 01:05:05,237783,0
5313,89,899,2024-10-30 02:46:15,26913,0
5314,353,543,2024-10-29 17:52:12,62374,0
5315,475,3189,2024-11-12 00:53:47,87898,0
5316,169,340,2024-10-20 06:56:24,195592,1
5317,167,695,2024-11-11 16:08:57,17385,0
5318,467,3219,2024-10-27 13:30:57,122597,0
5319,120,2212,2024-10-26 12:57:27,51458,0
5320,556,2244,2024-10-22 20:03:53,125278,0
5321,224,1912,2024-11-13 14:36:43,103031,0
5322,133,3324,2024-11-12 21:25:58,37984,0
5323,79,1575,2024-10-31 16:45:11,81807,0
5324,411,618,2024-10-18 12:15:04,179999,0
5325,515,1097,2024-10-22 07:36:41,211982,0
5326,270,751,2024-11-03 01:06:56,133472,0
5327,558,298,2024-10-16 12:09:33,105125,0
5328,248,2259,2024-11-04 04:05:43,62753,0
5329,114,1051,2024-10-29 17:59:17,131598,0
5330,43,1214,2024-10-28 12:21:15,58869,0
5331,82,1811,2024-11-12 16:36:14,281686,1
5332,558,3343,2024-10-17 13:40:30,89882,0
5333,237,2863,2024-10-27 23:27:06,187284,1
5334,9,3267,2024-10-16 22:28:00,18589,0
5335,75,2630,2024-10-30 14:23:10,166410,0
5336,238,3645,2024-10-18 23:41:53,39305,0
5337,44,282,2024-10-28 12:50:15,135898,0
5338,69,1605,2024-11-10 12:52:18,77321,0
5339,215,2675,2024-11-12 22:47:32,150869,0
5340,294,3118,2024-11-04 19:36:51,265112,1
5341,405,3762,2024-11-05 12:04:03,108956,0
5342,537,1302,2024-10-20 14:05:43,97493,0
5343,79,2975,2024-11-12 05:45:37,138092,0
5344,379,984,2024-11-04 00:02:56,15324,0
5345,438,1471,2024-11-14 09:15:35,160955,0
5346,262,2073,2024-10-20 22:37:58,209037,1
5347,6,1628,2024-10-26 08:45:28,91854,0
5348,140,919,2024-11-02 04:45:48,42695,0
5349,522,2028,2024-10-29 19:21:17,34937,0
5350,153,3819,2024-11-12 03:10:57,78890,0
5351,491,3917,2024-10-26 07:44:49,23671,0
5352,236,1154,2024-10-29 10:06:51,132335,0
5353,25,3812,2024-11-03 20:25:08,8013,0
5354,247,3813,2024-11-04 21:23:46,76543,0
5355,340,1908,2024-10-25 20:32:19,204090,1
5356,296,1797,2024-11-02 16:10:47,25783,0
5357,300,8,2024-10-30 16:02:36,243930,1
5358,521,1378,2024-11-03 19:22:25,73087,0
5359,524,3460,2024-11-01 15:17:17,101221,0
5360,40,3947,2024-11-10 10:13:44,244030,0
5361,240,1850,2024-10-23 22:29:09,113328,0
5362,147,1795,2024-10-19 05:26:07,35899,0
5363,106,3166,2024-11-14 03:36:51,40275,0
5364,122,2471,2024-10-18 18:49:56,80208,0
5365,85,2595,2024-10-17 17:31:42,237760,0
5366,320,2428,2024-11-10 10:43:31,99544,0
5367,479,2772,2024-11-03 05:33:32,202940,1
5368,428,1379,2024-10-18 22:50:32,4126,0
5369,264,1304,2024-11-04 05:06:12,28723,0
5370,452,535,2024-11-02 10:03:18,104171,0
5371,407,551,2024-11-04 23:46:17,163885,1
5372,418,2399,2024-10-24 08:34:05,20981,0
5373,96,611,2024-10-16 17:21:42,40488,0
5374,526,3194,2024-10-22 02:26:57,88106,0
5375,299,158,2024-10-23 23:52:52,123643,0
5376,247,2692,2024-11-02 22:26:37,182642,0
5377,170,1259,2024-10-29 02:24:26,28262,0
5378,234,2180,2024-10-20 20:24:01,104197,0
5379,329,3733,2024-10-21 07:12:03,135934,0
5380,132,1010,2024-10-23 01:03:45,61138,0
5381,118,2012,2024-10-23 20:12:16,199635,0
5382,95,2475,2024-10-30 16:41:56,141916,0
5383,271,2227,2024-10-21 21:45:39,25194,0
5384,169,1192,2024-10-25 16:02:37,106471,0
5385,120,3627,2024-10-24 13:20:30,56727,0
5386,197,599,2024-10-24 03:14:44,80409,0
5387,456,2018,2024-10-28 21:55:00,24789,0
5388,336,1148,2024-11-05 21:40:56,124806,0
5389,51,1770,2024-11-07 00:30:39,98020,0
5390,51,293,2024-11-02 17:11:16,114329,0
5391,416,2203,2024-10-18 17:59:42,28521,0
5392,519,2749,2024-11-11 11:22:53,48150,0
5393,341,49,2024-11-09 13:53:58,148593,0
5394,88,387,2024-11-06 13:58:45,100671,0
5395,341,1084,2024-10-21 01:56:20,20400,0
5396,64,3671,2024-10-31 14:56:06,23909,0
5397,527,476,2024-10-21 11:58:15,176671,0
5398,168,2542,2024-10-18 00:41:01,327862,1
5399,485,1908,2024-11-13 13:57:38,111118,0
5400,69,901,2024-11-08 22:49:13,18610,0
5401,242,3567,2024-11-12 01:57:49,121623,0
5402,199,941,2024-10-30 12:25:26,113655,0
5403,456,735,2024-10-16 12:00:52,124113,0
5404,309,3632,2024-11-14 15:26:03,385672,0
5405,443,2410,2024-10-16 15:03:48,194869,0
5406,511,489,2024-11-14 02:38:50,186555,1
5407,222,1301,2024-11-14 03:47:09,43509,0
5408,139,3372,2024-11-08 03:56:58,235511,0
5409,351,2698,2024-10-31 11:29:02,28842,0
5410,287,1085,2024-10-20 02:01:00,7839,0
5411,453,1178,2024-10-29 09:00:54,124084,0
5412,550,1746,2024-10-27 17:35:43,35351,0
5413,255,1822,2024-11-07 15:38:06,13013,0
5414,44,1224,2024-10-24 05:45:07,13529,0
5415,253,2635,2024-10-23 01:55:57,276935,1
5416,447,949,2024-11-11 03:24:04,89447,0
5417,1,576,2024-10-28 03:21:19,217276,1
5418,444,368,2024-10-21 00:06:38,233887,1
5419,525,712,2024-10-21 02:55:14,158659,0
5420,266,2038,2024-10-23 17:58:44,185974,1
5421,513,1237,2024-11-02 18:54:34,28055,0
5422,185,1483,2024-11-01 14:42:41,72262,0
5423,477,671,2024-10-31 11:37:43,10029,0
5424,157,2249,2024-11-11 04:04:04,58396,0
5425,56,2400,2024-11-10 03:37:22,166589,0
5426,475,955,2024-10-26 18:20:42,109734,0
5427,308,3588,2024-10-21 11:36:16,25692,0
5428,202,2205,2024-10-23 23:39:42,93826,0
5429,106,1751,2024-11-04 11:46:40,42501,0
5430,203,1724,2024-10-28 19:48:06,36983,0
5431,523,1697,2024-10-22 18:49:31,99725,0
5432,125,2322,2024-11-02 03:53:53,109099,0
5433,456,313,2024-10-25 14:21:29,67145,0
5434,193,3819,2024-10-17 03:01:34,9840,0
5435,330,1432,2024-10-16 19:03:45,191274,0
5436,455,3520,2024-10-29 04:49:43,60030,0
5437,212,3416,2024-11-03 16:42:55,15875,0
5438,240,594,2024-11-01 06:00:47,151483,0
5439,349,2431,2024-11-03 09:51:05,25205,0
5440,7,3933,2024-11-13 04:02:12,13038,0
5441,149,2106,2024-10-22 08:57:28,208745,0
5442,342,2465,2024-10-21 03:46:31,93958,0
5443,264,2167,2024-10-31 03:14:59,102184,0
5444,492,1354,2024-11-07 04:02:15,91687,0
5445,415,1351,2024-10-25 11:36:55,136830,0
5446,252,3582,2024-10-18 01:00:59,8770,0
5447,548,2814,2024-10-21 09:23:47,145575,0
5448,283,936,2024-11-03 04:47:54,134142,1
5449,286,2633,2024-11-07 15:28:36,139456,1
5450,240,2044,2024-10-21 00:40:50,91612,0
5451,44,3665,2024-10-24 18:21:17,10912,0
5452,193,751,2024-10-19 00:54:10,120842,0
5453,235,829,2024-10-17 22:03:55,200984,1
5454,315,1629,2024-10-25 09:52:14,65938,0
5455,58,2101,2024-11-05 14:18:50,245089,1
5456,273,3403,2024-11-02 13:36:32,46948,0
5457,552,991,2024-10-28 06:14:19,55678,0
5458,217,3053,2024-10-24 16:10:01,206956,1
5459,40,429,2024-11-07 10:42:52,164446,0
5460,376,3916,2024-11-04 04:41:00,207863,1
5461,389,3311,2024-10-27 01:42:46,69007,0
5462,503,182,2024-10-25 04:21:40,30497,0
5463,322,3754,2024-10-25 08:09:30,15291,0
5464,219,3362,2024-11-05 04:00:15,80490,0
5465,314,3596,2024-10-21 10:36:00,87126,0
5466,204,2515,2024-11-08 06:44:07,6683,0
5467,197,2685,2024-10-16 10:48:53,13519,0
5468,433,2111,2024-11-09 13:52:15,150729,0
5469,149,682,2024-11-05 20:04:51,141056,0
5470,301,3369,2024-10-29 15:57:50,111725,0
5471,310,2913,2024-11-11 12:44:55,125940,0
5472,97,2904,2024-10-24 02:13:36,168878,0
5473,405,90,2024-10-28 00:29:56,114846,0
5474,40,2644,2024-10-23 01:34:50,140319,1
5475,127,2451,2024-10-18 15:34:30,203333,0
5476,236,1458,2024-10-25 21:07:07,70223,0
5477,557,2717,2024-11-09 14:03:30,145762,0
5478,295,2648,2024-11-07 00:42:18,165408,0
5479,176,3567,2024-10-25 03:51:09,97229,0
5480,80,3625,2024-11-08 13:28:51,111979,0
5481,226,1330,2024-10-17 07:44:44,10735,0
5482,150,67,2024-10-24 13:25:14,1976,0
5483,456,813,2024-10-27 04:30:03,23134,0
5484,455,521,2024-10-17 12:11:50,101216,0
5485,474,3910,2024-10-20 19:07:32,108002,0
5486,284,324,2024-10-28 23:51:51,162843,0
5487,214,970,2024-11-05 11:19:59,17508,0
5488,90,1221,2024-11-02 22:37:47,59765,0
5489,53,1,2024-10-17 05:59:05,20585,0
5490,321,2805,2024-10-29 20:11:19,44459,0
5491,289,3807,2024-11-12 05:28:18,94495,0
5492,400,812,2024-10-23 18:29:00,118415,0
5493,69,2739,2024-10-25 03:26:11,151856,0
5494,461,2479,2024-11-07 11:18:54,132736,0
5495,264,2144,2024-10-27 19:18:39,98453,0
5496,249,3741,2024-10-21 01:43:40,26220,0
5497,250,3252,2024-10-21 18:29:34,217668,1
5498,206,1128,2024-11-09 23:12:00,151615,1
5499,493,2857,2024-10-31 03:00:20,71242,0
5500,74,2927,2024-10-30 19:21:44,45,0
5501,499,3989,2024-10-24 12:31:55,155915,0
5502,172,2673,2024-11-07 08:50:34,35238,0
5503,343,286,2024-10-17 05:31:22,13593,0
5504,441,593,2024-11-05 19:31:17,58280,0
5505,265,3764,2024-10-20 08:11:11,91290,0
5506,202,2147,2024-10-16 09:10:58,74245,0
5507,64,3559,2024-10-20 00:02:24,123848,0
5508,89,608,2024-10-29 02:23:47,145235,0
5509,289,2576,2024-10-27 13:35:15,174450,0
5510,553,3370,2024-11-09 22:12:13,121931,0
5511,121,1350,2024-11-10 21:35:35,277206,0
5512,198,1599,2024-10-21 12:02:37,194411,1
5513,42,13,2024-10-19 01:40:26,101336,0
5514,54,3247,2024-10-21 23:06:33,91017,0
5515,36,39,2024-10-19 09:56:59,23910,0
5516,417,3026,2024-10-17 22:06:03,69207,0
5517,284,784,2024-10-15 22:32:10,152577,0
5518,75,164,2024-10-20 21:21:55,114282,0
5519,28,2306,2024-11-09 15:51:36,105031,0
5520,306,929,2024-10-22 15:16:26,110449,1
5521,518,1371,2024-10-16 19:01:03,212755,1
5522,434,1869,2024-11-02 09:55:11,4275,0
5523,480,1087,2024-11-05 04:53:01,96006,0
5524,220,1856,2024-10-26 09:06:47,183092,0
5525,43,2591,2024-11-08 16:18:01,1555,0
5526,384,1379,2024-10-24 02:16:16,129987,0
5527,541,365,2024-10-30 18:45:06,79604,0
5528,81,3966,2024-10-25 03:52:17,399415,0
5529,182,2781,2024-10-18 15:44:16,85544,0
5530,523,3469,2024-11-11 15:04:13,91601,0
5531,226,1074,2024-11-01 21:27:07,113940,0
5532,73,3052,2024-10-19 00:12:00,121987,0
5533,158,2512,2024-11-06 01:15:35,27379,0
5534,446,1507,2024-10-24 05:24:13,115348,0
5535,57,3312,2024-11-13 16:01:39,45560,0
5536,100,2560,2024-11-11 17:17:51,271491,1
5537,453,2567,2024-11-04 21:47:52,255383,1
5538,513,3691,2024-10-28 11:57:25,105190,0
5539,317,217,2024-11-13 05:28:15,71743,0
5540,41,1104,2024-11-07 15:57:02,30122,0
5541,312,1088,2024-10-28 10:26:31,125380,1
5542,436,2433,2024-11-10 03:45:43,113162,0
5543,299,1723,2024-10-29 08:26:55,108797,0
5544,418,696,2024-10-22 16:08:58,24687,0
5545,464,2645,2024-10-17 22:16:08,99718,0
5546,337,2909,2024-11-05 05:04:13,135996,0
5547,130,3327,2024-10-22 05:42:42,27717,0
5548,192,3413,2024-11-05 03:35:50,132525,0
5549,428,2497,2024-10-19 13:22:37,266801,1
5550,477,1868,2024-10-26 20:49:54,187349,0
5551,407,3499,2024-10-17 22:21:32,266125,0
5552,305,1490,2024-10-17 06:39:09,53663,0
5553,62,2027,2024-11-08 07:13:45,292936,1
5554,547,283,2024-10-31 04:41:46,107863,0
5555,416,3705,2024-10-19 08:26:02,74942,0
5556,68,1083,2024-11-05 17:06:40,82873,0
5557,159,2965,2024-11-07 06:29:16,45712,0
5558,538,2088,2024-11-09 12:42:28,48848,0
5559,300,2353,2024-10-19 11:21:11,124059,0
5560,117,679,2024-10-16 02:24:40,148332,0
5561,28,3405,2024-10-22 21:16:17,40641,0
5562,337,1200,2024-10-18 13:41:17,139096,0
5563,381,3269,2024-11-12 11:50:11,50509,0
5564,292,3631,2024-11-04 01:36:08,204239,0
5565,179,3949,2024-10-27 14:33:58,146227,1
5566,77,3135,2024-10-17 14:02:10,13765,0
5567,129,2328,2024-10-17 03:47:38,94489,0
5568,504,3943,2024-11-06 03:41:52,8998,0
5569,533,716,2024-11-01 19:28:10,115070,0
5570,426,3975,2024-10-21 04:48:51,98063,0
5571,64,3566,2024-11-14 02:59:39,80627,0
5572,434,844,2024-10-17 20:17:08,35631,0
5573,187,3441,2024-11-02 09:58:35,14622,0
5574,451,3627,2024-10-25 01:17:34,18463,0
5575,245,3377,2024-11-08 16:53:30,124578,0
5576,193,3898,2024-10-17 12:16:25,171537,0
5577,240,1341,2024-11-08 18:21:39,95745,0
5578,281,3222,2024-10-18 06:55:40,62664,1
5579,447,3705,2024-11-01 11:40:18,497931,1
5580,206,1984,2024-11-10 05:07:17,42720,0
5581,73,840,2024-10-22 19:55:30,42984,0
5582,237,1298,2024-11-11 20:57:41,24257,0
5583,520,2818,2024-11-06 09:17:51,170335,0
5584,262,1451,2024-10-26 23:42:50,30130,0
5585,486,3402,2024-11-08 19:03:48,154823,0
5586,425,2826,2024-11-08 19:54:35,39302,0
5587,316,2290,2024-10-19 07:51:10,113260,0
5588,23,3934,2024-11-12 02:16:42,45476,0
5589,110,295,2024-10-27 03:34:34,149264,0
5590,356,667,2024-11-14 10:50:54,81162,0
5591,250,3262,2024-10-25 04:37:29,105458,0
5592,2,3386,2024-10-31 01:34:30,85166,0
5593,411,3794,2024-10-25 14:34:42,47922,0
5594,300,3258,2024-11-01 00:49:06,137518,1
5595,225,606,2024-10-21 06:32:11,122333,0
5596,305,3619,2024-10-26 21:20:08,20138,0
5597,9,2765,2024-10-24 04:54:35,99471,0
5598,420,212,2024-10-27 17:16:15,84255,0
5599,85,696,2024-10-20 12:49:53,56144,0
5600,20,1088,2024-10-16 13:07:01,13629,0
5601,147,414,2024-10-24 04:06:54,41820,0
5602,230,24,2024-10-29 03:07:09,40742,0
5603,301,3770,2024-10-25 01:14:49,75851,0
5604,243,2865,2024-10-24 06:30:48,99753,0
5605,488,3485,2024-10-26 23:23:09,74118,0
5606,439,2333,2024-11-05 19:01:38,243683,0
5607,31,1055,2024-11-02 02:19:41,45239,0
5608,558,3053,2024-11-06 17:02:09,37354,0
5609,448,1402,2024-10-29 12:37:08,55616,0
5610,61,1302,2024-11-12 14:17:19,60038,0
5611,225,3504,2024-11-13 01:10:55,96099,0
5612,202,1751,2024-10-19 02:29:27,79462,1
5613,514,2348,2024-11-02 09:53:11,135372,0
5614,250,3224,2024-10-24 14:18:29,64712,0
5615,343,1898,2024-10-17 06:16:23,141295,0
5616,216,664,2024-10-30 08:17:47,203619,0
5617,193,2592,2024-10-20 06:05:34,153606,0
5618,325,2023,2024-10-18 20:43:21,128359,0
5619,517,813,2024-11-02 06:04:41,172075,1
5620,376,3435,2024-11-01 21:37:50,3764,0
5621,50,1833,2024-10-21 05:56:08,494,0
5622,203,620,2024-11-02 05:50:02,232103,0
5623,549,2314,2024-11-10 23:32:13,15632,0
5624,68,1399,2024-11-11 02:18:14,60372,0
5625,305,754,2024-11-05 16:23:46,181531,0
5626,496,2280,2024-11-13 06:41:12,51563,0
5627,557,1217,2024-10-20 01:28:14,146751,0
5628,323,3681,2024-11-12 14:03:35,209817,0
5629,463,863,2024-10-21 06:33:25,127792,0
5630,165,422,2024-11-04 20:32:14,75681,0
5631,377,3817,2024-11-10 07:41:31,85422,0
5632,344,1302,2024-10-28 13:17:51,117446,0
5633,356,2642,2024-11-14 17:53:29,62941,0
5634,459,419,2024-10-23 21:23:45,68434,0
5635,410,1111,2024-10-18 03:21:42,50353,0
5636,31,479,2024-10-21 10:01:24,109077,0
5637,522,2079,2024-11-04 16:34:20,21958,0
5638,94,2929,2024-11-11 17:53:58,16495,0
5639,88,2292,2024-10-21 06:47:22,67500,0
5640,220,234,2024-11-09 01:14:58,41298,0
5641,479,1235,2024-10-21 12:03:24,141188,0
5642,318,2397,2024-11-12 22:45:07,149038,0
5643,236,2145,2024-10-19 13:17:12,8831,0
5644,45,907,2024-10-26 23:23:25,21577,0
5645,504,1432,2024-11-11 04:28:41,46103,0
5646,205,128,2024-10-20 20:12:12,20239,0
5647,461,2965,2024-10-29 19:44:35,178449,1
5648,324,3872,2024-10-20 07:12:10,358552,0
5649,114,307,2024-11-13 01:08:26,12735,0
5650,156,3803,2024-10-20 23:04:15,130795,0
5651,15,425,2024-11-10 08:05:42,213236,0
5652,176,582,2024-11-03 04:39:19,133911,0
5653,425,1012,2024-10-16 18:35:58,9496,0
5654,33,2717,2024-10-20 00:33:50,28953,0
5655,212,1002,2024-11-10 15:52:13,78827,0
5656,477,1469,2024-10-19 01:59:47,126324,0
5657,243,3821,2024-11-07 12:40:25,50112,0
5658,422,2481,2024-11-09 06:33:03,146046,0
5659,72,2149,2024-11-12 06:30:44,82062,0
5660,59,1649,2024-11-09 04:19:25,318972,1
5661,305,1289,2024-11-01 09:14:05,47438,0
5662,191,2686,2024-10-31 07:47:15,327245,0
5663,245,3356,2024-10-20 21:49:15,7629,0
5664,7,3379,2024-11-14 08:21:32,6442,0
5665,22,1062,2024-10-21 23:08:59,118343,0
5666,29,1516,2024-10-18 21:00:31,199919,0
5667,393,724,2024-10-24 02:54:23,19368,0
5668,48,2081,2024-10-24 19:30:52,128579,0
5669,110,1427,2024-10-15 23:24:15,185024,1
5670,271,1723,2024-10-31 15:26:26,51619,0
5671,543,662,2024-10-17 18:38:22,106278,0
5672,197,1345,2024-10-28 22:05:14,64163,0
5673,238,1267,2024-10-21 21:58:40,103020,0
5674,238,2681,2024-11-08 17:33:02,142594,0
5675,301,457,2024-11-01 08:21:48,140800,0
5676,455,2200,2024-10-30 04:53:47,224398,0
5677,473,164,2024-10-29 23:53:10,109663,0
