song_id,title,artist_id,duration_ms,release_date,genre,tempo,energy,danceability,instrumentalness
1768,"Symphony No. 3 in E-Flat Major, Op. 55 ""Eroica"": III. Scherzo. Allegro vivace - Live",222,348280,2024-11-08,classical,172.101,0.284,0.378,0.945
1769,"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 13, Waltz of the Flowers",222,415813,2010-10-11,classical,47.362,0.128,0.149,0.928
1770,"Tchaikovsky: The Nutcracker, Op. 71, Act I: No. 2, March",222,145613,2010-10-11,classical,150.319,0.116,0.444,0.868
1771,Barber: Adagio for Strings,222,537426,2010-01-18,classical,73.954,0.0733,0.102,0.859
1772,"Tchaikovsky: The Nutcracker, Op. 71: Miniature Overture",222,189085,2010-10-11,classical,118.922,0.0461,0.422,0.839
1773,"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 14c, Pas de deux. Variation II ""Dance of the Sugar Plum Fairy""",222,145146,2010-10-11,classical,111.004,0.0205,0.317,0.775
1774,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 4, Dancing Scene. Arrival of Drosselmeyer",222,327973,2010-10-11,classical,145.487,0.0572,0.29,0.705
1775,I Love You Too Much,223,155320,2014-09-29,classical,206.198,0.255,0.403,9.5e-06
1776,The Apology Song,223,172226,2014-09-29,classical,93.965,0.183,0.549,0.0
1777,The Last of Us,223,183533,2013-06-07,classical,154.636,0.467,0.587,0.928
1778,I Will Wait,223,115546,2014-09-29,classical,124.998,0.824,0.654,0.0009
1779,Creep,223,80893,2014-09-29,classical,91.605,0.19,0.495,0.00081
1780,Te Amo y Más,223,156333,2014-09-29,classical,206.557,0.283,0.338,6.91e-06
1781,The Choice,223,102373,2013-06-07,classical,51.853,0.00338,0.285,0.89
1782,Si Puedes Perdonar,223,104280,2014-09-29,classical,188.503,0.114,0.4,1.5e-06
1783,"Walton: Henry V: Passacaglia ""Death of Falstaff""",224,175626,2024-11-08,classical,78.75,0.0522,0.179,0.916
1784,"Concerto grosso in F, Op. 6, No. 9: 4. Gavotta: Allegro",224,49000,2024-11-10,classical,119.209,0.2,0.621,0.263
1785,"Concerto grosso in F, Op. 6, No. 9: 3. Corrente: Vivace",224,85706,2024-11-10,classical,102.153,0.199,0.616,0.781
1786,"Canon and Gigue in D Major, P. 37: II. Gigue",224,91840,2024-11-10,classical,111.606,0.131,0.635,0.948
1787,"Orchestral Suite No. 1 in C Major, BWV 1066: IV. Forlane",224,99413,2024-11-10,classical,61.43,0.191,0.547,0.928
1788,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",224,216026,2024-11-08,classical,116.202,0.107,0.175,0.911
1789,"Orchestral Suite No. 2 in B Minor, BWV 1067: III. Sarabande",224,198266,2024-11-08,classical,73.26,0.159,0.201,0.888
1790,"Brandenburg Concerto No. 4 in G Major, BWV 1049: II. Andante",224,227466,2024-11-08,classical,58.575,0.0487,0.0983,2.74e-06
1791,"Handel: Israel in Egypt, HWV 54, Pt. 1: Chorus. ""The Merciful Goodness of the Lord""",225,377040,2024-11-08,classical,83.098,0.0355,0.0935,0.39
1792,"Recorder Sonata in B-Flat Major, HWV 377: II. Adagio",225,70240,2024-11-02,classical,126.879,0.0197,0.208,0.00123
1793,"Flute Sonata in G Major, Op. 1/5, HWV 363b: IV. Bourrée",225,53546,2024-11-02,classical,100.268,0.0497,0.484,0.000142
1794,"Recorder Sonata in D Minor, Op. 1/9a, HWV 367a: IV. Adagio",225,71933,2024-11-02,classical,73.115,0.0323,0.137,0.0013
1795,"Messiah, HWV 56, Pt. 1: No. 13. Pifa ""Pastoral Symphony""",225,54973,2024-11-02,classical,34.652,0.0102,0.333,0.00311
1796,"Oboe Sonata in C Minor, HWV 366: IV. Bourrée anglaise",225,56400,2024-11-02,classical,103.048,0.141,0.569,0.982
1797,"Flute Sonata in G Major, Op. 1/5, HWV 363b: V. Menuet",225,73653,2024-11-02,classical,142.915,0.0325,0.359,0.0
1798,"Flute Sonata in B Minor, Op. 1/9b, HWV 367b: V. Adagio",225,65199,2024-11-02,classical,65.06,0.0329,0.271,0.188
1799,Epilogue,226,108968,2014-11-04,classical,135.774,0.0875,0.252,0.873
1800,A Model of the Universe,226,172444,2014-11-04,classical,90.243,0.044,0.336,0.96
1801,Camping,226,78874,2014-11-04,classical,129.368,0.107,0.367,0.926
1802,The Theory of Everything,226,68691,2014-11-04,classical,104.03,0.118,0.421,0.938
1803,Chalkboard,226,65040,2014-11-04,classical,92.682,0.109,0.432,0.772
1804,"Cambridge, 1963",226,101572,2014-11-04,classical,82.874,0.0878,0.357,0.98
1805,Domestic Pressures,226,157221,2014-11-04,classical,155.788,0.133,0.201,0.961
1806,Forces of Attraction,226,123157,2014-11-04,classical,103.997,0.126,0.511,0.869
1807,White Christmas - Piano Version,227,140145,2020-10-30,classical,65.605,0.00903,0.54,0.96
1808,The Smithsonian,227,96306,2014-01-01,classical,84.318,0.0139,0.173,0.919
1809,Someone Like You,227,232000,2018-04-02,classical,135.982,0.112,0.525,0.925
1810,It's Beginning to Look a Lot Like Christmas - Piano Version,227,141000,2020-10-30,classical,77.251,0.0258,0.405,0.932
1811,Running Up That Hill (A Deal With God) - Piano Version,227,285000,2022-07-22,classical,171.811,0.0403,0.382,0.836
1812,What Is Love - Piano Version,227,213375,2024-10-31,classical,118.861,0.0922,0.482,0.915
1813,Beautiful Day - Piano Version,227,196500,2024-10-31,classical,133.539,0.0646,0.415,0.938
1814,Jingle Bell Rock - Piano Version,227,136000,2020-10-30,classical,92.06,0.0149,0.6,0.927
1815,"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",228,181693,2020-08-07,classical,78.043,0.00571,0.168,0.92
1816,"Rachmaninov: Vespers, Op. 37: IV. Svete tikhiy",228,171800,2024-11-08,classical,86.34,0.0402,0.153,0.00128
1817,"I Will Wait For You (With Rachmaninoff's Étude-Tableau V) [From ""The Umbrellas Of Cherbourg""]",228,280733,2024-11-02,classical,61.268,0.0201,0.317,0.883
1818,Sorochintsy Fair: Hopak (Arr. Rachmaninoff),228,109733,2024-11-02,classical,134.994,0.169,0.555,0.87
1819,"Die schöne Müllerin, Op. 25, D. 795: No. 2, Wohin? (Arr. Rachmaninoff)",228,137533,2024-11-02,classical,86.376,0.0279,0.328,0.913
1820,"3 Alt-Wiener Tanzweisen: No. 2, Liebesleid (Arr. Rachmaninoff)",228,258640,2024-11-02,classical,92.771,0.0364,0.341,0.849
1821,"L’arlésienne Suite No. 1, Op. 23bis, WD 40: II. Minuet (Arr. Rachmaninoff)",228,159333,2024-11-02,classical,101.682,0.0634,0.387,0.883
1822,The Tale of Tsar Saltan: The Flight of the Bumblebee (Arr. Rachmaninoff),228,74106,2024-11-02,classical,95.071,0.0858,0.457,0.904
1823,Don’t Mind If I Do (ft. Ella Langley),229,218946,2024-09-06,classical,87.548,0.369,0.411,0.0
1824,Changes,229,161906,2015-08-07,classical,110.195,0.369,0.679,0.00284
1825,you look like you love me (feat. Riley Green),229,224280,2024-06-21,classical,128.942,0.675,0.663,0.0
1826,weren't for the wind,229,193666,2024-10-04,classical,151.943,0.804,0.466,0.0
1827,you look like you love me (feat. Riley Green),229,224280,2024-08-02,classical,128.942,0.675,0.663,0.0
1828,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: Variation No. 3",229,35826,2024-11-06,classical,168.834,0.208,0.24,0.946
1829,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: Variation No. 1",229,31493,2024-11-06,classical,124.058,0.247,0.268,0.976
1830,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: Tema ""Twinkle, Twinkle, Little Star""",229,35720,2024-11-06,classical,116.037,0.126,0.583,0.91
1831,Experience,230,315426,2013-01-01,classical,92.468,0.449,0.447,0.961
1832,Run,230,332360,2013-01-01,classical,118.564,0.173,0.336,0.927
1833,Experience,230,315426,2013-01-01,classical,92.468,0.449,0.447,0.961
1834,Life,230,262653,2013-01-01,classical,93.405,0.268,0.334,0.904
1835,Burning,230,308760,2013-01-01,classical,131.065,0.164,0.232,0.95
1836,Experience,230,316973,2021-06-04,classical,92.394,0.392,0.414,0.926
1837,Life,230,262653,2013-01-01,classical,93.405,0.268,0.334,0.904
1838,Einaudi: Experience,230,312853,2020-03-14,classical,92.404,0.474,0.457,0.956
1839,Once,231,125984,2024-09-27,classical,113.173,0.00887,0.338,0.957
1840,"Jesu, Joy of Man's Desiring - Arr. by Alexis Ffrench",231,128242,2023-05-05,classical,94.229,0.143,0.366,0.946
1841,Bluebird,231,204629,2018-08-31,classical,74.76,0.111,0.448,0.898
1842,Walk With Us - For Black Lives Matter,231,120456,2020-08-28,classical,168.963,0.0264,0.299,0.882
1843,Chasing Yesterdays,231,218325,2024-09-27,classical,115.116,0.122,0.465,0.937
1844,Wishing,231,128915,2020-03-20,classical,72.702,0.126,0.509,0.942
1845,A Time of Wonder,231,169617,2016-10-17,classical,165.536,0.191,0.29,0.891
1846,Dreamland,231,161258,2020-03-20,classical,167.29,0.118,0.235,0.888
1847,"Grieg: Peer Gynt, Op. 23, Act 3: No. 12, The Death of Åse",232,307080,2024-11-08,classical,121.808,0.0155,0.17,0.898
1848,"Lyric Pieces, Book 1, Op. 12: Arietta",232,83226,1995-12-15,classical,111.242,0.0204,0.427,0.938
1849,"Peer Gynt Suite No. 1, Op. 46: I. Morning Mood",232,253440,1993-01-01,classical,74.988,0.0262,0.137,0.903
1850,"Lyric Pieces, Book 9, Op. 68: Badnlat (Cradle Song)",232,131666,1995-12-01,classical,111.591,0.0192,0.376,0.874
1851,"Grieg: Peer Gynt, Op. 23: Morning Mood (Transcr. Katsaris for Piano)",232,248600,2011-06-28,classical,145.106,0.0264,0.281,0.871
1852,"Lyric Pieces, Book 1, Op. 12: I. Arietta",232,85906,2015-05-18,classical,75.387,0.00278,0.328,0.868
1853,"Lyric Pieces, Book 5, Op. 54: Nocturne",232,220773,2016-01-08,classical,72.282,0.0435,0.296,0.857
1854,"Lyric Pieces Book 1, Op. 12: No. 1, Arietta",232,69146,2024-11-02,classical,64.511,0.00261,0.404,0.875
1855,The Arts and the Hours,233,285442,2020-03-06,classical,135.244,0.026,0.417,0.938
1856,Ave María (Arr. Víkingur Ólafsson) - Upright Piano,233,216213,2022-07-22,classical,100.741,0.00357,0.33,0.953
1857,"Préludes / Book 2, L. 123: 5. Bruyères - Home Session",233,216061,2020-10-16,classical,63.821,0.0405,0.3,0.948
1858,Sonata No. 42 in D Minor (Arr. Ólafsson),233,143531,2021-07-16,classical,61.088,0.00274,0.33,0.908
1859,Prelude in G Major,233,234880,2019-04-26,classical,102.328,0.0249,0.314,0.938
1860,Sonata No. 42 in D Minor (Arr. Ólafsson),233,143531,2021-09-03,classical,61.088,0.00274,0.33,0.908
1861,The Arts and the Hours,233,285442,2020-03-27,classical,135.244,0.026,0.417,0.938
1862,Ave María (Arr. Víkingur Ólafsson) - Upright Piano,233,216213,2022-10-07,classical,100.741,0.00357,0.33,0.953
1863,River Flows In You,234,188786,2001-11-27,classical,145.195,0.22,0.315,0.943
1864,Kiss The Rain,234,260653,2003-10-23,classical,132.691,0.0519,0.56,0.905
1865,We Contain Multitudes — piano reworks,234,264052,2022-10-28,classical,141.252,0.0357,0.389,0.926
1866,River Flows In You,234,210562,2021-09-24,classical,137.2,0.285,0.385,0.937
1867,River Flows in You,234,218293,2011-12-09,classical,145.703,0.292,0.287,0.978
1868,May Be,234,240533,2001-11-27,classical,112.598,0.124,0.467,0.879
1869,River Flows in You - Orchestra Version,234,285251,2021-03-26,classical,74.351,0.201,0.0863,0.943
1870,Kiss the Rain,234,300413,2011-12-09,classical,112.819,0.0958,0.557,0.872
1871,Symphony No. 5: IV. Adagietto. Sehr langsam,235,540666,1993-01-01,classical,91.204,0.0163,0.171,0.731
1872,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",235,138706,1984-01-01,classical,144.601,0.167,0.358,0.96
1873,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",235,394560,1999-12-31,classical,101.769,0.0115,0.15,0.191
1874,"Piano Quintet in E-Flat Major, K. 452: II. Larghetto",235,527800,1986-06-10,classical,115.724,0.00757,0.216,0.823
1875,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 1 in G Minor. Allegro molto (Orch. Brahms)",235,175266,1984-01-01,classical,141.473,0.245,0.263,0.928
1876,"Requiem, K. 626: III. Sequentia: f. Lacrimosa (Compl. Süssmayr, Orch. Beyer) - Live",235,173000,1999-01-01,classical,143.647,0.0915,0.14,0.743
1877,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",235,394560,2001-04-01,classical,101.769,0.0115,0.15,0.191
1878,"Requiem, K. 626: III. Sequentia: a. Dies irae (Orch. Süssmayr, Beyer) - Live",235,119000,1999-01-01,classical,72.387,0.376,0.45,0.201
1879,Zanarkand,236,184866,2001-08-01,classical,91.231,0.0793,0.54,0.936
1880,One​-​Winged Angel (Final Fantasy VII),236,265573,2007-12-04,classical,122.643,0.525,0.497,0.0386
1881,Advent: One-Winged Angel,236,367013,2005-09-28,classical,123.04,0.942,0.503,0.506
1882,FFVII REMAKE: ティファのテーマ -セブンスヘブン- (Tifa's Theme - Seventh Heaven),236,246640,2020-05-27,classical,77.348,0.206,0.109,0.946
1883,FFVII REMAKE: 闘う者達 -なんでも屋の仕事- (Let the Battles Begin! - A Merc's Job),236,173920,2020-05-27,classical,118.847,0.864,0.497,0.982
1884,FFVII REMAKE: からっぽの空 (Hollow Skies),236,175026,2020-05-27,classical,112.005,0.126,0.728,0.896
1885,FFVII REMAKE: 片翼の天使 -再生- (One-Winged Angel - Rebirth),236,619066,2020-05-27,classical,133.854,0.81,0.299,0.89
1886,Zanarkand (Final Fantasy X),236,274680,2010-06-01,classical,80.729,0.193,0.0949,0.872
1887,"Fauré: Requiem, Op. 48: VII. In Paradisum",237,207866,2024-11-08,classical,146.575,0.0327,0.127,0.95
1888,"Dolly Suite, Op. 56: I. Berceuse",237,176518,2015-01-01,classical,64.645,0.0076,0.454,0.91
1889,"Fauré: Le don silencieux, Op. 92",237,128626,2024-10-31,classical,193.217,0.0701,0.408,0.0
1890,"Fauré: Pleurs d'or, Op. 72",237,162493,2024-11-08,classical,65.165,0.131,0.287,0.11
1891,"Fauré: 5 Mélodies de Venise, Op. 58: No. 4, À Clymène",237,162226,2024-10-31,classical,132.566,0.0698,0.331,4.24e-05
1892,"Fauré: Cantique de Jean Racine, Op. 11",237,315080,2024-11-08,classical,80.048,0.0847,0.0772,0.0543
1893,"Fauré: Le ruisseau, Op. 22",237,223520,2024-11-08,classical,138.775,0.106,0.248,0.0286
1894,"Fauré: Chanson, Op. 94",237,89626,2024-10-31,classical,138.061,0.0881,0.46,0.0
1895,"Liszt: Recueillement, S. 204",238,194493,2024-11-08,classical,70.185,0.00242,0.462,0.934
1896,"Liszt: Romance, S. 169 ""O pourquoi donc""",238,190093,2024-11-08,classical,67.492,0.00428,0.291,0.933
1897,"Liszt: Totentanz, S. 126",238,914933,2024-11-08,classical,109.666,0.232,0.372,0.838
1898,"Liszt: Frühlingsnacht, S. 568 (After Schumann's Liederkreis, Op. 39)",238,191453,2024-11-08,classical,73.202,0.0938,0.276,0.928
1899,"Liszt: Piano Concerto No. 2 in A Major, S. 125: III. Marziale un poco meno allegro",238,261946,2024-11-08,classical,77.742,0.0816,0.213,0.869
1900,"Liszt: Piano Concerto No. 1 in E-Flat Major, S. 124: IV. Allegro marziale animato",238,257120,2024-11-08,classical,73.375,0.253,0.293,0.871
1901,"Liszt: Piano Concerto No. 2 in A Major, S. 125: II. Allegro moderato - Allegro deciso",238,517026,2024-11-08,classical,97.501,0.138,0.278,0.879
1902,"Liszt: Piano Concerto No. 1 in E-Flat Major, S. 124: II. Quasi adagio - III. Allegretto vivace. Allegro animato",238,529506,2024-11-08,classical,146.192,0.105,0.288,0.856
1903,"Schubert: String Quartet No. 14 in D Minor, D. 810 ""Death and the Maiden"": II. (b) Variation I",239,121612,2024-11-08,classical,101.837,0.0813,0.405,0.239
1904,"Schubert: Die Forelle, D. 550",239,120866,2024-11-01,classical,167.455,0.167,0.452,0.0313
1905,"Schubert: Schwanengesang, D. 957: No. 4, Ständchen",239,225946,2024-11-08,classical,81.844,0.0411,0.412,4.15e-05
1906,"Schubert: Im Abendrot, D. 799",239,206066,2024-11-01,classical,72.405,0.0475,0.321,0.00843
1907,"Schubert: Litanei auf das Fest Aller Seelen, D. 343",239,332560,2024-11-01,classical,169.224,0.0239,0.237,0.0872
1908,"Schubert: Herbst, D. 945",239,210653,2024-11-01,classical,90.337,0.138,0.259,0.268
1909,"Schubert: Du bist die Ruh, Op. 59 No. 3, D. 776",239,267760,2024-11-01,classical,122.608,0.0229,0.325,0.266
1910,"Schubert: Nacht und Träume, D. 827",239,223613,2024-11-01,classical,70.097,0.0591,0.213,0.421
1911,Theme From Schindler's List,240,255693,1993-01-01,classical,98.575,0.113,0.142,0.838
1912,"Vivaldi: The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo",240,142333,1985-01-01,classical,63.964,0.0983,0.289,0.506
1913,"Vivaldi: The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",240,216160,1985-01-01,classical,144.222,0.211,0.473,0.417
1914,"Vivaldi: The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": I. Allegro",240,196826,1985-01-01,classical,105.306,0.162,0.468,0.97
1915,"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor",240,268853,2000-02-01,classical,111.471,0.128,0.465,0.271
1916,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",240,183906,1985-01-01,classical,135.575,0.408,0.352,0.878
1917,"Vivaldi: The Four Seasons, Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Allegro",240,259773,1985-01-01,classical,101.014,0.137,0.324,0.878
1918,"8 Humoresques, Op. 101, B. 187: No. 7, Poco lento e grazioso (Transcribed by Oscar Morawetz for Violin, Cello & Orchestra)",240,210986,0000-00-00,classical,71.917,0.0577,0.12,0.247
1919,saman,241,131923,2018-08-24,classical,108.74,0.0238,0.583,0.847
1920,We Contain Multitudes — piano reworks,241,264052,2022-10-28,classical,141.252,0.0357,0.389,0.926
1921,Forever Held,241,158651,2024-10-30,classical,90.923,0.332,0.103,0.973
1922,Saudade (When We Are Born),241,150000,2021-06-11,classical,99.801,0.0253,0.289,0.919
1923,momentary,241,125413,2018-08-24,classical,97.823,0.00708,0.435,0.939
1924,improvisation,241,137775,2024-04-03,classical,97.752,0.0105,0.427,0.927
1925,Oceans,241,279573,2020-01-31,classical,114.989,0.387,0.659,0.692
1926,Reminiscence,241,268146,2015-03-16,classical,111.685,0.131,0.182,0.905
1927,"Adagio for Strings, Op. 11",242,596226,0000-00-00,classical,89.296,0.0858,0.115,0.9
1928,Rhapsody in Blue,242,987266,0000-00-00,classical,70.813,0.184,0.305,0.781
1929,"5 Anniversaries: No. 5, For Susanna Kyle",242,116080,2016-04-01,classical,98.436,0.00181,0.395,0.909
1930,"Divertimento: II. Waltz: Allegretto, con grazia",242,118466,2005-11-15,classical,83.62,0.0231,0.169,0.0877
1931,"Enigma Variations, Op. 36: Theme. Andante",242,118960,1982-01-01,classical,112.779,0.00896,0.183,0.835
1932,Carmina Burana: O Fortuna,242,144360,0000-00-00,classical,148.645,0.158,0.287,0.344
1933,"Fauré: Pavane, Op. 50",242,385857,2014-11-11,classical,62.105,0.0359,0.0653,0.944
1934,West Side Story: Act I: America,242,299000,0000-00-00,classical,158.78,0.559,0.413,2.04e-05
1935,"Goldberg Variations, BWV 988: Var. 21, Canone alla settima. a 1 Clav",243,162466,2024-11-08,classical,104.342,0.0438,0.27,0.832
1936,"Goldberg Variations, BWV 988: Var. 25, Adagio",243,635466,2024-11-08,classical,79.101,0.0295,0.323,0.903
1937,"Goldberg Variations, BWV 988: Var. 15, Canone alla quinta. a 1 Clav. Andante",243,293506,2024-11-08,classical,111.886,0.0305,0.399,0.885
1938,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",243,273666,1982-01-01,classical,129.129,0.00925,0.44,0.936
1939,"Consolations, S. 172: No. 3 in D-Flat Major. Lento, placido",243,254000,1992-01-01,classical,69.363,0.00363,0.368,0.922
1940,"Nocturne No. 1 In B Flat Minor, Op. 9 No. 1",243,342653,2024-11-07,classical,63.122,0.0117,0.258,0.92
1941,"Nocturne No. 9 in B Major , Op. 32 No. 1",243,320440,2024-11-07,classical,134.993,0.00559,0.403,0.936
1942,"Nocturne No. 8 In D Flat, Op. 27 No. 2",243,388984,2024-11-07,classical,68.905,0.0087,0.374,0.916
1943,"Dvořák: Requiem, Op. 89, B. 165: XII. Pie Jesu",244,298133,2024-11-08,classical,78.977,0.0174,0.0855,0.135
1944,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",244,432533,1991-01-01,classical,0.0,0.0842,0.0,0.889
1945,"Symphony No. 8 in G Major, Op. 88, B. 163 (Arr. P. Breiner for Piano): III. Allegretto grazioso",244,131600,2022-11-18,classical,179.45,0.0645,0.292,0.927
1946,"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": IV. Allegro con fuoco",244,685000,1985-10-01,classical,141.518,0.163,0.236,0.737
1947,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": IV. Allegro con fuoco",244,735256,2017-05-12,classical,132.514,0.106,0.241,0.897
1948,"2 Pieces, Op. posth., B. 188: No. 1. Lullaby in G Major",244,191760,2004-05-01,classical,65.591,0.0118,0.331,0.905
1949,"Dvorák / Transc. Lenaerts: Rusalka, Op. 114, Act 1: Song to the Moon",244,353053,2021-11-19,classical,168.235,0.0268,0.3,0.912
1950,"Dvořák: 7 Gipsy Melodies, Op. 55, B. 104: No. 4, Als die alte Mutter (Transcr. for Trumpet and Orchestra)",244,146920,2011-10-10,classical,91.968,0.1,0.141,0.865
1951,"Dawn - From ""Pride & Prejudice"" Soundtrack",245,158600,2005-01-01,classical,78.853,0.0525,0.332,0.891
1952,"Rêverie, L. 68: Rêverie",245,257000,2012-01-01,classical,69.44,0.00896,0.296,0.91
1953,"Avant-dernières pensées: 3. Méditation, à Albert Roussel",245,52160,2024-11-05,classical,128.841,0.0118,0.333,0.918
1954,Les Pantins dansent,245,92693,2024-11-05,classical,104.754,0.0357,0.66,0.958
1955,"Valses nobles et sentimentales, M.61 - for Piano: 6. Assez vif",245,39306,2024-11-05,classical,161.903,0.129,0.257,0.856
1956,"Dawn - From ""Pride & Prejudice"" Soundtrack",245,158600,2005-09-19,classical,78.853,0.0525,0.332,0.891
1957,"Liz On Top Of The World - From ""Pride & Prejudice"" Soundtrack",245,82773,2005-01-01,classical,46.755,0.117,0.217,0.911
1958,"Rêverie, L. 68: Rêverie",245,257000,1996-01-01,classical,69.432,0.00896,0.296,0.91
1959,"Mendelssohn: String Quartet No. 6 in F Minor, Op. 80, MWV R37: III. Adagio",246,506403,2024-11-08,classical,105.193,0.0936,0.206,0.436
1960,"Lieder ohne Worte (Songs without Words), Book 1, Op. 19b: Lied ohne Worte (Song without Words) No. 6 in G Minor, Op. 19, No. 6, ""Venezianisches Gondellied"" (Venetian Gondola Song)",246,124533,1991-03-24,classical,72.224,0.0356,0.391,0.892
1961,"Songs Without Words, Book VI Opus 67: No. 2 in F-Sharp Minor",246,120026,2008-05-06,classical,68.904,0.0868,0.262,0.897
1962,"Lieder ohne Worte, Op. 67: No. 4, Spinning Song",246,104600,2024-11-02,classical,125.368,0.101,0.37,0.914
1963,Etude in F Minor,246,115560,1998-01-16,classical,81.861,0.0995,0.188,0.868
1964,"Lieder ohne Worte, Op. 19: No. 6 in G Minor (Andante sostenuto) ""Venetian Gondola Song"", MWV U78",246,118160,2019-02-01,classical,168.333,0.00799,0.295,0.912
1965,"Mendelssohn: String Quartet No. 6 in F Minor, Op. 80, MWV R37: II. Allegro assai",246,273947,2013-01-04,classical,138.85,0.289,0.352,0.692
1966,"Lieder ohne Worte (Songs without Words), Book 2, Op. 30: No. 7 in E-Flat Major, Op. 30, No. 1",246,282813,1990-03-15,classical,67.946,0.0164,0.355,0.926
1967,"Adagio for Strings, Op. 11",247,596226,0000-00-00,classical,89.296,0.0858,0.115,0.9
1968,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": IV. Allegro con fuoco",247,735256,2017-05-12,classical,132.514,0.106,0.241,0.897
1969,Gone Till November (feat. The New York Philharmonic Orchestra),247,207626,2003-11-04,classical,85.936,0.538,0.673,4.41e-05
1970,Gone Till November (feat. The New York Philharmonic Orchestra),247,207466,1997-06-24,classical,85.926,0.503,0.677,1.48e-05
1971,Carmen: Habanera - Instrumental,247,114106,1989-11-02,classical,135.888,0.156,0.371,0.664
1972,Appalachian Spring: VII. Doppio movimento,247,183266,0000-00-00,classical,77.903,0.124,0.186,0.865
1973,Night on Bald Mountain,247,659560,0000-00-00,classical,103.459,0.308,0.316,0.888
1974,The Barber of Seville: Overture,247,453066,0000-00-00,classical,174.556,0.218,0.324,0.684
1975,"Sea, Swallow Me",248,189040,1986-11-10,classical,163.954,0.673,0.454,0.238
1976,"Sea, Swallow Me - 2024 Remaster",248,189632,0000-00-00,classical,164.018,0.751,0.435,0.591
1977,She Will Destroy You,248,257866,1986-11-10,classical,159.614,0.425,0.192,0.184
1978,Steal Away - Remastered 2004,248,89813,0000-00-00,classical,79.899,0.00159,0.494,0.946
1979,Why Do You Love Me?,248,291600,1986-11-10,classical,74.046,0.154,0.0844,0.775
1980,Faraon - 2013 Remaster,248,77613,2005-01-18,classical,0.0,0.00228,0.0,0.865
1981,Bloody And Blunt,248,133200,1986-11-10,classical,96.822,0.133,0.455,0.799
1982,An Arc Of Doves - Remastered 2004,248,389133,0000-00-00,classical,69.478,0.0115,0.0887,0.913
1983,Glassworks: Opening,249,464453,2017-01-27,classical,213.087,0.00696,0.0745,0.915
1984,"String Quartet No. 3, ""Mishima"": VI. Mishima / Closing",249,194373,2010-06-01,classical,136.392,0.0382,0.198,0.969
1985,"The Hours: An Unwelcome Friend (From ""The Hours"")",249,256146,2016-06-10,classical,74.497,0.00429,0.253,0.912
1986,Orphée - Arr. for Piano duet / Act 1: III. La chambre d'Orphée,249,119146,2024-02-09,classical,137.152,0.00565,0.2,0.829
1987,Glassworks: I. Opening,249,384893,0000-00-00,classical,139.198,0.112,0.191,0.904
1988,The Truman Show: Truman Sleeps - Short Version,249,160453,2015-03-09,classical,94.872,0.00361,0.267,0.925
1989,Tissue No. 7,249,195712,2021-04-16,classical,74.831,0.00281,0.11,0.978
1990,Glassworks: VI. Closing,249,357600,0000-00-00,classical,135.213,0.12,0.456,0.937
1991,Christmas Eve / Sarajevo 12/24 - Instrumental,250,205333,1996-10-15,classical,186.405,0.567,0.292,0.852
1992,Christmas Canon,250,257986,1998-09-15,classical,132.842,0.362,0.286,0.445
1993,Wizards in Winter - Instrumental,250,185933,2004-10-12,classical,148.39,0.839,0.681,0.862
1994,A Mad Russian's Christmas - Instrumental,250,282466,1996-10-15,classical,137.97,0.572,0.383,0.86
1995,Christmas Eve / Sarajevo 12/24 - Instrumental; 2016 Remaster,250,205320,2016-10-21,classical,186.004,0.641,0.265,0.952
1996,Christmas Canon Rock,250,302546,2004-10-12,classical,116.726,0.535,0.477,0.00251
1997,O Come All Ye Faithful / O Holy Night - Instrumental,250,259373,1996-10-15,classical,168.829,0.545,0.123,0.373
1998,First Snow - Instrumental,250,232666,1996-10-15,classical,130.806,0.571,0.547,0.895
